,DISCK,Discovery Inc Series C,21.59,,20.76,4.00%
,DIS,Walt Disney Co,131.25,,130.53,0.55%
,MDLZ,MONDELEZ INTERNATIONAL INC Common Stock,58.01,,56.12,3.37%
,SCHW,Charles Schwab Corporation Common Stock,35.73,,35.05,1.94%
,BKNG,Booking Holdings Inc,1784.59,,1778.87,0.32%
,VZ,Verizon Communications Inc.,60.32,,58.79,2.60%
,ETN,Eaton Corporation PLC,103.18,,100.89,2.27%
,FITB,Fifth Third Bancorp,22.26,,20.96,6.20%
,PWR,Quanta Services Inc,52.26,,49.45,5.68%
,GM,General Motors Company,31.18,,27.86,11.92%
,MTD,Mettler-Toledo International Inc.,978.99,,961.04,1.87%
,PEAK,Healthpeak Properties Inc,28.76,,#N/A,#N/A
,JPM,JPMorgan Chase & Co.,102.47,,102.41,0.06%
,FE,FirstEnergy Corp.,29.66,,#N/A,#N/A
,MO,Altria Group Inc,43,,42.54,1.08%
,ISRG,"Intuitive Surgical, Inc.",716.34,,684.52,4.65%
,IVZ,Invesco Ltd.,10.68,,10.68,0.00%
,ODFL,Old Dominion Freight Line Inc,193.15,,191.56,0.83%
,D,Dominion Energy Inc,80.73,,78.85,2.38%
,DTE,DTE Energy Co,120.38,,117.71,2.27%
,SIVB,SVB Financial Group,250.68,,250.38,0.12%
,A,Agilent Technologies Inc,99.42,,97.37,2.11%
,ORLY,O'Reilly Automotive Inc,478.12,,463.55,3.14%
,QCOM,"QUALCOMM, Inc.",113.46,,113.74,-0.25%
,XRAY,DENTSPLY SIRONA Inc,45.9,,44.52,3.10%
,UNP,Union Pacific Corporation,198.84,,191.92,3.61%
,CTSH,Cognizant Technology Solutions Corp,69.29,,66.93,3.53%
,GWW,W W Grainger Inc,354.34,,351.38,0.84%
,ACN,Accenture Plc,238.83,,230.25,3.73%
,MMM,3M Co,168.46,,166.1,1.42%
,CPRT,"Copart, Inc.",103.86,,100.01,3.85%
,KSU,Kansas City Southern,187.22,,183.93,1.79%
,DOV,Dover Corp,113.69,,111.52,1.95%
,WMT,Walmart Inc,137.32,,132.6,3.56%
,NOW,ServiceNow Inc,458.06,,435.73,5.12%
,ZTS,Zoetis Inc,160.86,,157.05,2.43%
,AES,AES Corp,17.95,,17.57,2.16%
,PAYX,"Paychex, Inc.",77.62,,74.31,4.45%
,INTC,Intel Corporation,49.41,,#N/A,#N/A
,LIN,Linde PLC,251.25,,248.5,1.11%
,V,Visa Inc,204.98,,196.64,4.24%
,LEN,Lennar Corporation,79,,74.25,6.40%
,DUK,Duke Energy Corp,84.38,,82.15,2.71%
,MCO,Moody's Corporation,288.68,,281.05,2.71%
,ZBH,Zimmer Biomet Holdings Inc,140.59,,137.32,2.38%
,PNC,PNC Financial Services Group Inc,114.18,,111.75,2.17%
,EL,Estee Lauder Companies Inc,217.41,,212.09,2.51%
,HAS,"Hasbro, Inc.",77.18,,79.63,-3.08%
,F,Ford Motor Company,7.12,,7.04,1.14%
,PH,Parker-Hannifin Corp,211.44,,209.62,0.87%
,GOOG,Alphabet Inc Class C,1519.28,,1507.73,0.77%
,VAR,"Varian Medical Systems, Inc.",173.15,,173.15,0.00%
,LMT,Lockheed Martin Corporation,393.75,,391.42,0.60%
,AMGN,"Amgen, Inc.",246.75,,239.71,2.94%
,TSN,"Tyson Foods, Inc.",65.31,,63.94,2.14%
,SNPS,"Synopsys, Inc.",205.54,,196.16,4.78%
,CTAS,Cintas Corporation,327.81,,316.44,3.59%
,MA,Mastercard Inc,338.6,,326.8,3.61%
,FIS,Fidelity National Information Servcs Inc,146.23,,143.88,1.63%
,GOOGL,Alphabet Inc Class A,1508.83,,1504.63,0.28%
,NFLX,Netflix Inc,476.26,,482.68,-1.33%
,MAA,Mid-America Apartment Communities Inc,119.65,,114.86,4.17%
,DG,Dollar General Corp.,202.11,,198.55,1.79%
,CMS,CMS Energy Corporation,61.42,,60.88,0.89%
,SJM,J M Smucker Co,113.46,,113.97,-0.45%
,LW,Lamb Weston Holdings Inc,65.61,,64.65,1.48%
,HCA,HCA Healthcare Inc,135.72,,134.43,0.96%
,COST,Costco Wholesale Corporation,342.92,,336.28,1.97%
,NOC,Northrop Grumman Corporation,338.45,,342.06,-1.06%
,LHX,L3Harris Technologies Inc,181.63,,182.58,-0.52%
,MRK,"Merck & Co., Inc.",84.16,,83.48,0.81%
,DHR,Danaher Corporation,207.93,,204.86,1.50%
,NWSA,News Corp Class A,15.31,,15.33,-0.13%
,FMC,FMC Corp,110.53,,109.61,0.84%
,AMT,American Tower Corp,253.9,,250.12,1.51%
,SWK,"Stanley Black & Decker, Inc.",162.35,,158.78,2.25%
,UNM,Unum Group,18.83,,19.05,-1.15%
,ITW,Illinois Tool Works Inc.,198.22,,196.13,1.07%
,CHTR,Charter Communications Inc,609.7,,604.99,0.78%
,CL,Colgate-Palmolive Company,77.15,,77.05,0.13%
,MMC,"Marsh & McLennan Companies, Inc.",117.8,,116.61,1.02%
,KEY,KeyCorp,12.81,,12.75,0.47%
,USB,U.S. Bancorp,37.87,,37.78,0.24%
,BAX,Baxter International Inc,83.19,,83.5,-0.37%
,JNJ,Johnson & Johnson,148.35,,148.24,0.07%
,C,Citigroup Inc,48.15,,52.93,-9.03%
,WFC,Wells Fargo & Co,24.81,,25.3,-1.94%
,UPS,"United Parcel Service, Inc.",160.14,,160.74,-0.37%
,NWS,News Corp Class B,15.2,,15.43,-1.49%
,WST,West Pharmaceutical Services Inc.,277.87,,272.47,1.98%
,NUE,Nucor Corporation,46.73,,46.24,1.06%
,HRB,H & R Block Inc,14.72,,15.11,-2.58%
,HBAN,Huntington Bancshares Incorporated,10.12,,9.9,2.22%
,SBAC,SBA Communications Corporation,309.69,,303.17,2.15%
,ANSS,"ANSYS, Inc.",321.6,,313.19,2.69%
,UHS,"Universal Health Services, Inc. Class B",116.88,,114.16,2.38%
,GS,Goldman Sachs Group Inc,201.34,,207.97,-3.19%
,IT,Gartner Inc,132.56,,129.49,2.37%
,CBOE,Cboe Global Markets Inc,89.94,,88.26,1.90%
,MAS,Masco Corp,59.4,,57.96,2.48%
,EFX,Equifax Inc.,163.32,,164.74,-0.86%
,TFX,Teleflex Incorporated,371.88,,378.47,-1.74%
,ILMN,"Illumina, Inc.",353.65,,347.56,1.75%
,GLW,Corning Incorporated,32.74,,32.32,1.30%
,CMI,Cummins Inc.,210.58,,213.51,-1.37%
,IQV,Iqvia Holdings Inc,161.65,,161.23,0.26%
,AKAM,"Akamai Technologies, Inc.",108.19,,107.9,0.27%
,RF,Regions Financial Corp,12.06,,11.77,2.46%
,EQR,Equity Residential,56.93,,54.39,4.67%
,TFC,Truist Financial Corp,39.76,,39.5,0.66%
,BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",508.84,,506.37,0.49%
,ROL,"Rollins, Inc.",54.29,,54.73,-0.80%
,WAB,Westinghouse Air Brake Technologies Corp,68,,69.52,-2.19%
,TXN,Texas Instruments Incorporated,138.53,,137.35,0.86%
,CTL,Centurylink Inc,10.87,,11.07,-1.81%
,NVDA,NVIDIA Corporation,514.89,,462.56,11.31%
,YUM,"Yum! Brands, Inc.",92.87,,92.65,0.24%
,AME,"AMETEK, Inc.",101.39,,101.28,0.11%
,ALL,Allstate Corp,94.95,,96.12,-1.22%
,PEP,"PepsiCo, Inc.",136.67,,137.56,-0.65%
,BAC,Bank of America Corp,25.75,,26.47,-2.72%
,PKI,"PerkinElmer, Inc.",117.73,,118.25,-0.44%
,WYNN,"Wynn Resorts, Limited",83.8,,84.98,-1.39%
,MET,Metlife Inc,38.84,,39.61,-1.94%
,CINF,Cincinnati Financial Corporation,77.67,,80.11,-3.05%
,IRM,Iron Mountain Inc,28.96,,29.74,-2.62%
,NEE,NextEra Energy Inc,281.92,,280.5,0.51%
,MKC,"McCormick & Company, Incorporated",200.1,,201.55,-0.72%
,MS,Morgan Stanley,51.15,,#N/A,#N/A
,WY,Weyerhaeuser Co,28.93,,28.36,2.01%
,IFF,International Flavors & Fragrances Inc,122.98,,123.17,-0.15%
,AOS,A. O. Smith Corp,49.86,,49.76,0.20%
,HSY,Hershey Co,144.5,,#N/A,#N/A
,XEL,Xcel Energy Inc,69.54,,70.73,-1.68%
,PRU,Prudential Financial Inc,69.76,,70.59,-1.18%
,EMR,Emerson Electric Co.,68.19,,69.73,-2.21%
,IPGP,IPG Photonics Corporation,162.88,,158.25,2.93%
,TT,Trane Technologies PLC,118.99,,118.88,0.09%
,CARR,Carrier Global Corp,29.15,,29.52,-1.25%
,CDW,CDW common stock,113.15,,113.52,-0.33%
,AMZN,"Amazon.com, Inc.",3102.97,,3148.02,-1.43%
,ETFC,E*TRADE Financial Corp,53,,54.36,-2.50%
,TRV,Travelers Companies Inc,114.46,,118.6,-3.49%
,RJF,"Raymond James Financial, Inc.",75.98,,75.98,0.00%
,AMCR,Amcor PLC,11.15,,11.2,-0.45%
,EIX,Edison International,51.65,,#N/A,#N/A
,ED,"Consolidated Edison, Inc.",74.22,,73.53,0.94%
,LLY,Eli Lilly And Co,149,,150.09,-0.73%
,AAPL,Apple Inc.,115.36,,114.91,0.39%
,HPE,Hewlett Packard Enterprise Co,9.37,,9.67,-3.10%
,GL,Globe Life Inc,83.23,,85.48,-2.63%
,SPGI,S&P Global Inc,353.09,,352.27,0.23%
,NVR,"NVR, Inc.",4142.22,,4044.81,2.41%
,IBM,IBM Common Stock,122.09,,125.27,-2.54%
,EVRG,Evergy Inc,52.79,,53.57,-1.46%
,PHM,"PulteGroup, Inc.",45.67,,45.07,1.33%
,URI,"United Rentals, Inc.",176.58,,#N/A,#N/A
,MNST,Monster Beverage Corp,82.89,,#N/A,#N/A
,AEP,American Electric Power Company Inc,80.34,,82.95,-3.15%
,MCHP,Microchip Technology Inc.,102.21,,100.2,2.01%
,CERN,Cerner Corporation,71.94,,72.91,-1.33%
,DHI,D. R. Horton Inc,72.72,,71.39,1.86%
,BR,"Broadridge Financial Solutions, Inc.",136.03,,138.88,-2.05%
,LB,L Brands Inc,29.05,,26.54,9.46%
,CMA,Comerica Incorporated,41,,41.82,-1.96%
,OMC,Omnicom Group Inc.,53.83,,54.85,-1.86%
,KIM,Kimco Realty Corp,12.37,,11.98,3.26%
,HBI,Hanesbrands Inc.,15.78,,15.77,0.06%
,T,AT&T Inc.,29.14,,30.01,-2.90%
,AFL,AFLAC Incorporated,37.07,,38.07,-2.63%
,CF,"CF Industries Holdings, Inc.",33.69,,35.1,-4.02%
,BK,Bank of New York Mellon Corp,35.96,,37.53,-4.18%
,MSFT,Microsoft Corporation,205.41,,208.9,-1.67%
,DXC,DXC Technology Co,20.19,,20.41,-1.08%
,MLM,"Martin Marietta Materials, Inc.",216.48,,219.33,-1.30%
,CHD,"Church & Dwight Co., Inc.",92.72,,94.26,-1.63%
,JBHT,J B Hunt Transport Services Inc,132.02,,137.19,-3.77%
,ADI,"Analog Devices, Inc.",114.62,,117.18,-2.18%
,VMC,Vulcan Materials Company,130.34,,129.74,0.46%
,NEM,Newmont Corporation,67.38,,63.85,5.53%
,EQIX,Equinix Inc,756.04,,762.01,-0.78%
,ESS,Essex Property Trust Inc,222.39,,219.15,1.48%
,NTRS,Northern Trust Corporation,80.5,,83.42,-3.50%
,BBY,Best Buy Co Inc,107.7,,109.49,-1.63%
,LH,Laboratory Corp. of America Holdings,183.13,,189.84,-3.53%
,RTX,Raytheon Technologies Corp,61.97,,63.64,-2.62%
,SO,Southern Co,52.86,,53.56,-1.31%
,SNA,Snap-on Incorporated,152.83,,153.64,-0.53%
,MCK,McKesson Corporation,150.9,,158.67,-4.90%
,GPN,Global Payments Inc,170.19,,172.5,-1.34%
,FBHS,Fortune Brands Home & Security Inc,83.77,,83.06,0.85%
,PNR,Pentair PLC,44.8,,45.08,-0.62%
,BXP,"Boston Properties, Inc.",85.91,,86.43,-0.60%
,NDAQ,Nasdaq Inc,126.99,,129.24,-1.74%
,AVB,AvalonBay Communities Inc,154.56,,153.05,0.99%
,DPZ,"Domino's Pizza, Inc.",388.52,,398.99,-2.62%
,HSIC,"Henry Schein, Inc.",63.73,,67.23,-5.21%
,AMP,"Ameriprise Financial, Inc.",156.03,,159.66,-2.27%
,AWK,American Water Works Company Inc,142.88,,145.31,-1.67%
,KMX,"CarMax, Inc",104.8,,104.35,0.43%
,LNT,Alliant Energy Corporation,52.33,,53.77,-2.68%
,PLD,Prologis Inc,101.95,,102.32,-0.36%
,VRSK,"Verisk Analytics, Inc.",185.08,,#N/A,#N/A
,UDR,"UDR, Inc.",35.19,,35.02,0.49%
,AAP,"Advance Auto Parts, Inc.",157.31,,158.66,-0.85%
,DRE,Duke Realty Corp,37.9,,37.89,0.03%
,EXC,Exelon Corporation,36.26,,37.93,-4.40%
,APTV,Aptiv PLC,85.89,,88.34,-2.77%
,CB,Chubb Ltd,120.88,,130.14,-7.12%
,HD,Home Depot Inc,280.65,,280.55,0.04%
,CTXS,"Citrix Systems, Inc.",135.4,,136.35,-0.70%
,L,Loews Corporation,36.1,,#N/A,#N/A
,VRSN,"Verisign, Inc.",202,,207.29,-2.55%
,ALLE,Allegion PLC,99.14,,101.56,-2.38%
,GRMN,Garmin Ltd.,99.7,,104.28,-4.39%
,PEG,Public Service Enterprise Group Inc.,52.48,,55.17,-4.88%
,MXIM,Maxim Integrated Products Inc.,66.35,,68.6,-3.28%
,PPL,PPL Corp,27.92,,29.05,-3.89%
,VNO,Vornado Realty Trust,35.28,,35.58,-0.84%
,ADP,Automatic Data Processing Inc,136.57,,138.96,-1.72%
,CCI,Crown Castle International Corp,160.16,,164.63,-2.72%
,TMUS,T-Mobile Us Inc,112.27,,115.49,-2.79%
,KR,Kroger Co,32.84,,35.39,-7.21%
,TYL,"Tyler Technologies, Inc.",330.05,,335.57,-1.64%
,SLG,SL Green Realty Corp,47.57,,47.38,0.40%
,AJG,Arthur J Gallagher & Co,102.61,,106.99,-4.09%
,MTB,M&T Bank Corporation,104.24,,109.21,-4.55%
,AIZ,"Assurant, Inc.",119.45,,125.07,-4.49%
,AIV,Apartment Investment and Management Co,37.48,,36.61,2.38%
,ROK,Rockwell Automation,224.66,,232.05,-3.18%
,ADSK,"Autodesk, Inc.",229.83,,234.35,-1.93%
,JNPR,"Juniper Networks, Inc.",23.12,,24.82,-6.85%
,ATVI,"Activision Blizzard, Inc.",79.12,,80.4,-1.59%
,HRL,Hormel Foods Corp,50.25,,52.23,-3.79%
,WHR,Whirlpool Corporation,177.8,,180.93,-1.73%
,SEE,Sealed Air Corp,39.27,,41.16,-4.59%
,IDXX,"IDEXX Laboratories, Inc.",365.56,,379.4,-3.65%
,APH,Amphenol Corporation,106.78,,109.78,-2.73%
,ETR,Entergy Corporation,96.72,,100.93,-4.17%
,GILD,"Gilead Sciences, Inc.",66.34,,68.5,-3.15%
,TDY,Teledyne Technologies Incorporated,321.74,,332.18,-3.14%
,AIG,American International Group Inc,29.4,,#N/A,#N/A
,ANET,Arista Networks Inc,205.53,,212.67,-3.36%
,CSCO,"Cisco Systems, Inc.",40.37,,42.5,-5.01%
,PCAR,PACCAR Inc,86.36,,88.95,-2.91%
,GD,General Dynamics Corporation,147.47,,156.46,-5.75%
,WAT,Waters Corporation,205.28,,215.4,-4.70%
,LDOS,Leidos Holdings Inc,88.34,,94.72,-6.74%
,ICE,Intercontinental Exchange Inc,100.46,,102.49,-1.98%
,CLX,Clorox Co,217.46,,224.25,-3.03%
,MYL,Mylan NV,15.77,,16.19,-2.59%
,INFO,IHS Markit Ltd,77.95,,82.75,-5.80%
,XLNX,"Xilinx, Inc.",101.72,,105.31,-3.41%
,VRTX,Vertex Pharmaceuticals Incorporated,264.8,,267.29,-0.93%
,CNP,CenterPoint Energy Inc,19.54,,20.54,-4.87%
,FLT,"FleetCor Technologies, Inc.",235.04,,240.28,-2.18%
,KMB,Kimberly Clark Corp,148.5,,158.23,-6.15%
,SPG,Simon Property Group Inc,67.8,,#N/A,#N/A
,AEE,Ameren Corp,76.98,,81.27,-5.28%
,UNH,UnitedHealth Group Inc,308.57,,323.7,-4.67%
,PFE,Pfizer Inc.,37.01,,38.06,-2.76%
,OTIS,Otis Worldwide Corp,59.99,,64.07,-6.37%
,ES,Eversource Energy,82.91,,87.15,-4.87%
,K,Kellogg Company,65.42,,69.1,-5.33%
,RMD,ResMed Inc.,174.43,,176.78,-1.33%
,MSCI,Msci Inc,342.37,,356.41,-3.94%
,STT,State Street Corp,64.43,,70.53,-8.65%
,NLSN,Nielsen Holdings PLC,15.36,,15.89,-3.34%
,PYPL,Paypal Holdings Inc,186.96,,191.46,-2.35%
,FRT,Federal Realty Investment Trust,80.52,,81.88,-1.66%
,CME,CME Group Inc,166.08,,171.44,-3.13%
,BIIB,Biogen Inc,278.29,,289.45,-3.86%
,SWKS,Skyworks Solutions Inc,137.79,,146.12,-5.70%
,HUM,Humana Inc,403.63,,422.02,-4.36%
,BA,Boeing Co,165.35,,178.08,-7.15%
,IPG,Interpublic Group of Companies Inc,18.16,,18.86,-3.71%
,ABBV,AbbVie Inc,90.49,,95.07,-4.82%
,DLR,"Digital Realty Trust, Inc.",144.28,,153.32,-5.90%
,TAP,Molson Coors Beverage Co Class B,35.01,,37.68,-7.09%
,RE,Everest Re Group Ltd,209.7,,225.28,-6.92%
,CI,Cigna Corp,171.85,,183.4,-6.30%
,ZION,Zions Bancorporation NA,32.27,,34.49,-6.44%
,ROST,"Ross Stores, Inc.",93.77,,94.06,-0.31%
,PNW,Pinnacle West Capital Corporation,72.09,,78,-7.58%
,BEN,"Franklin Resources, Inc.",20.37,,21.95,-7.20%
,BMY,Bristol-Myers Squibb Co,59.7,,63.16,-5.48%
,CDNS,Cadence Design Systems Inc,103.23,,108,-4.42%
,NLOK,NortonLifeLock Inc,21.26,,22.92,-7.24%
,AMD,"Advanced Micro Devices, Inc.",77.9,,81.3,-4.18%
,FRC,First Republic Bank,107.9,,#N/A,#N/A
,PFG,Principal Financial Group Inc,41.32,,#N/A,#N/A
,HIG,Hartford Financial Services Group Inc,38.89,,42.81,-9.16%
,WU,The Western Union Company,22.57,,23.64,-4.53%
,EBAY,eBay Inc,52.3,,56.29,-7.09%
,NI,NiSource Inc.,22.38,,24.12,-7.21%
,GE,General Electric Company,6.15,,6.66,-7.66%
,DGX,Quest Diagnostics Inc,112.72,,120.01,-6.07%
,QRVO,Qorvo Inc,122.84,,131.68,-6.71%
,CAH,Cardinal Health Inc,47.05,,53.68,-12.35%
,DISH,DISH Network Corp,32.66,,34.67,-5.80%
,LNC,Lincoln National Corporation,35.34,,38.82,-8.96%
,PSX,Phillips 66,58.37,,63.66,-8.31%
,BLK,"BlackRock, Inc.",547.38,,588.46,-6.98%
,ARE,Alexandria Real Estate Equities Inc,163.68,,170.22,-3.84%
,FAST,Fastenal Company,44.33,,47.99,-7.63%
,TJX,TJX Companies Inc,55.47,,57.87,-4.15%
,ANTM,Anthem Inc,265.6,,283.23,-6.22%
,PBCT,"People's United Financial, Inc.",10.59,,11.36,-6.78%
,TROW,T. Rowe Price Group Inc,127.41,,136.94,-6.96%
,HOLX,"Hologic, Inc.",60.65,,66.81,-9.22%
,FISV,Fiserv Inc,97.17,,99.77,-2.61%
,GIS,"General Mills, Inc.",58.76,,63.27,-7.13%
,RHI,Robert Half International Inc.,53.5,,56.63,-5.53%
,ABC,AmerisourceBergen Corp.,94.6,,103.75,-8.82%
,KSS,Kohl's Corporation,23.37,,23.4,-0.13%
,OKE,"ONEOK, Inc.",27.3,,29.49,-7.43%
,SRE,Sempra Energy,119.15,,131.89,-9.66%
,TIF,Tiffany & Co.,113.19,,125,-9.45%
,BDX,Becton Dickinson and Co,235.9,,258.17,-8.63%
,ROP,Roper Technologies Inc,396.26,,444.95,-10.94%
,CAG,Conagra Brands Inc,34.59,,37.78,-8.44%
,WMB,Williams Companies Inc,20.85,,22.13,-5.78%
,MKTX,MarketAxess Holdings Inc.,461.85,,496.5,-6.98%
,COG,Cabot Oil & Gas Corporation,18.61,,20.04,-7.14%
