,PAYC,Paycom Software Inc,272.64,,211.29,29.04%
,BRK.B,Berkshire Hathaway Inc. Class B,219.94,,210.33,4.57%
,LH,Laboratory Corp. of America Holdings,183.13,,172.75,6.01%
,MCK,McKesson Corporation,150.9,,144.16,4.68%
,NWS,News Corp Class B,15.2,,14.48,4.97%
,DGX,Quest Diagnostics Inc,112.72,,105.67,6.67%
,GIS,"General Mills, Inc.",58.76,,54.54,7.74%
,WY,Weyerhaeuser Co,28.93,,27.59,4.86%
,EL,Estee Lauder Companies Inc,217.41,,192.55,12.91%
,CCI,Crown Castle International Corp,160.16,,137.96,16.09%
,NWL,Newell Brands Inc,17.83,,18.28,-2.46%
,COG,Cabot Oil & Gas Corporation,18.61,,18.15,2.53%
,ADI,"Analog Devices, Inc.",114.62,,115.26,-0.56%
,AOS,A. O. Smith Corp,49.86,,#N/A,#N/A
,GPS,Gap Inc,17.31,,#N/A,#N/A
,STE,Steris PLC,167.17,,144.33,15.82%
,AVY,Avery Dennison Corp,121.81,,112.94,7.85%
,HPQ,HP Inc,19.33,,18.87,2.44%
,PKG,Packaging Corp Of America,105.93,,105.87,0.06%
,SJM,J M Smucker Co,113.46,,107.18,5.86%
,FIS,Fidelity National Information Servcs Inc,146.23,,133.06,9.90%
,WLTW,Willis Towers Watson PLC,206.2,,195.01,5.74%
,PRGO,Perrigo Company PLC,50.14,,56.7,-11.57%
,XEL,Xcel Energy Inc,69.54,,62.83,10.68%
,AMT,American Tower Corp,253.9,,216.77,17.13%
,KMB,Kimberly Clark Corp,148.5,,128.78,15.31%
,INTC,Intel Corporation,49.41,,52.2,-5.34%
,ICE,Intercontinental Exchange Inc,100.46,,91.88,9.34%
,BR,"Broadridge Financial Solutions, Inc.",136.03,,124.86,8.95%
,AON,Aon PLC,201.96,,191.12,5.67%
,HSIC,"Henry Schein, Inc.",63.73,,65.12,-2.13%
,APTV,Aptiv PLC,85.89,,89.59,-4.13%
,IQV,Iqvia Holdings Inc,161.65,,150.84,7.17%
,MDLZ,MONDELEZ INTERNATIONAL INC Common Stock,58.01,,54.05,7.33%
,VZ,Verizon Communications Inc.,60.32,,59.5,1.38%
,CTVA,Corteva Inc,28.97,,29.4,-1.46%
,ALLE,Allegion PLC,99.14,,102.13,-2.93%
,K,Kellogg Company,65.42,,63.78,2.57%
,TFX,Teleflex Incorporated,371.88,,329.13,12.99%
,WAB,Westinghouse Air Brake Technologies Corp,68,,76.19,-10.75%
,MU,"Micron Technology, Inc.",49.03,,50.15,-2.23%
,IP,International Paper Co,40.79,,42.48,-3.98%
,BLL,Ball Corporation,83.28,,72.2,15.35%
,MOS,Mosaic Co,18.13,,22.97,-21.07%
,HON,Honeywell International Inc.,168.47,,166.21,1.36%
,DISH,DISH Network Corp,32.66,,34.7,-5.88%
,TDY,Teledyne Technologies Incorporated,321.74,,319.17,0.81%
,LMT,Lockheed Martin Corporation,393.75,,392.66,0.28%
,D,Dominion Energy Inc,80.73,,78.49,2.85%
,GS,Goldman Sachs Group Inc,201.34,,217.22,-7.31%
,LDOS,Leidos Holdings Inc,88.34,,86.3,2.36%
,ES,Eversource Energy,82.91,,82.44,0.57%
,WU,The Western Union Company,22.57,,22.76,-0.83%
,MCD,Mcdonald's Corp,220.56,,207.4,6.35%
,CPB,Campbell Soup Company,45.82,,46.74,-1.97%
,ANTM,Anthem Inc,265.6,,258.58,2.71%
,ZBH,Zimmer Biomet Holdings Inc,140.59,,137.66,2.13%
,PFE,Pfizer Inc.,37.01,,36.83,0.49%
,TJX,TJX Companies Inc,55.47,,55.43,0.07%
,SEE,Sealed Air Corp,39.27,,40.33,-2.63%
,ECL,Ecolab Inc.,204.89,,192.11,6.65%
,GPN,Global Payments Inc,170.19,,166.08,2.47%
,LYB,LyondellBasell Industries NV,76.49,,89.67,-14.70%
,RHI,Robert Half International Inc.,53.5,,57.12,-6.34%
,JCI,Johnson Controls International PLC,42.51,,43.71,-2.75%
,MO,Altria Group Inc,43,,41.41,3.84%
,PEP,"PepsiCo, Inc.",136.67,,134.88,1.33%
,WRK,Westrock Co,34.34,,37.92,-9.44%
,XLNX,"Xilinx, Inc.",101.72,,104.39,-2.56%
,WEC,WEC Energy Group Inc,97.18,,91.31,6.43%
,MDT,Medtronic PLC,106.97,,109.05,-1.91%
,KEYS,Keysight Technologies Inc,94.23,,98.98,-4.80%
,LNT,Alliant Energy Corporation,52.33,,51.93,0.77%
,BSX,Boston Scientific Corporation,41.12,,41.94,-1.96%
,DIS,Walt Disney Co,131.25,,135.8,-3.35%
,ULTA,Ulta Beauty Inc,234.14,,225.45,3.85%
,WAT,Waters Corporation,205.28,,231.52,-11.33%
,AIZ,"Assurant, Inc.",119.45,,125.6,-4.90%
,CDW,CDW common stock,113.15,,113,0.13%
,RJF,"Raymond James Financial, Inc.",75.98,,87.35,-13.02%
,LVS,Las Vegas Sands Corp.,53.1,,59.64,-10.97%
,IT,Gartner Inc,132.56,,138.67,-4.41%
,CE,Celanese Corporation,109.41,,124.45,-12.09%
,BDX,Becton Dickinson and Co,235.9,,258.73,-8.82%
