,PAYC,Paycom Software Inc,272.64,,#N/A,#N/A
,LMT,Lockheed Martin Corporation,393.75,,#N/A,#N/A
,BR,"Broadridge Financial Solutions, Inc.",136.03,,#N/A,#N/A
,STE,Steris PLC,167.17,,#N/A,#N/A
,DLTR,"Dollar Tree, Inc.",88.92,,#N/A,#N/A
,UNH,UnitedHealth Group Inc,308.57,,#N/A,#N/A
,MU,"Micron Technology, Inc.",49.03,,#N/A,#N/A
,ORCL,Oracle Corporation,59.46,,#N/A,#N/A
,HPQ,HP Inc,19.33,,#N/A,#N/A
,TRV,Travelers Companies Inc,114.46,,#N/A,#N/A
,FIS,Fidelity National Information Servcs Inc,146.23,,#N/A,#N/A
,SRE,Sempra Energy,119.15,,#N/A,#N/A
,KLAC,KLA Corp,178.08,,#N/A,#N/A
,VMC,Vulcan Materials Company,130.34,,#N/A,#N/A
,ICE,Intercontinental Exchange Inc,100.46,,#N/A,#N/A
,WRB,W. R. Berkley Corp,63.85,,#N/A,#N/A
,YUM,"Yum! Brands, Inc.",92.87,,#N/A,#N/A
,V,Visa Inc,204.98,,#N/A,#N/A
,TJX,TJX Companies Inc,55.47,,#N/A,#N/A
,MMC,"Marsh & McLennan Companies, Inc.",117.8,,#N/A,#N/A
,GL,Globe Life Inc,83.23,,#N/A,#N/A
,TFX,Teleflex Incorporated,371.88,,#N/A,#N/A
,ITW,Illinois Tool Works Inc.,198.22,,#N/A,#N/A
,IP,International Paper Co,40.79,,#N/A,#N/A
,PAYX,"Paychex, Inc.",77.62,,#N/A,#N/A
,PGR,Progressive Corp,96.26,,#N/A,#N/A
,PEG,Public Service Enterprise Group Inc.,52.48,,#N/A,#N/A
,XYL,Xylem Inc,84.21,,#N/A,#N/A
,GS,Goldman Sachs Group Inc,201.34,,#N/A,#N/A
,ANET,Arista Networks Inc,205.53,,#N/A,#N/A
,ARE,Alexandria Real Estate Equities Inc,163.68,,#N/A,#N/A
,PKG,Packaging Corp Of America,105.93,,#N/A,#N/A
,VRTX,Vertex Pharmaceuticals Incorporated,264.8,,#N/A,#N/A
,FRC,First Republic Bank,107.9,,#N/A,#N/A
